"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2016-11-05","HOU","ATL",2016,"YES",45,85,0.53,8,20,0.4,14,24,0.58,13,31,44,29,17,6,19,13,112,37,85,0.44,12,36,0.33,11,13,0.85,12,31,43,22,9,7,26,26,97,4,2,0.667,"3-1","1-1",3,3,0.5,"1-0","2-3"
"2016-11-05","LAC","SAS",2016,"NO",30,74,0.41,10,25,0.4,22,25,0.88,7,33,40,19,5,5,15,18,92,47,91,0.52,9,23,0.39,13,14,0.93,7,34,41,24,8,6,8,19,116,5,2,0.714,"1-2","4-0",5,1,0.833,"2-1","3-0"
"2016-11-05","MIN","OKC",2016,"YES",45,86,0.52,7,16,0.44,15,24,0.62,11,30,41,24,9,9,12,21,112,33,84,0.39,4,19,0.21,22,29,0.76,17,24,41,12,7,8,17,19,92,5,1,0.833,"3-0","2-1",1,4,0.2,"1-1","0-3"
"2016-11-05","SAC","MIL",2016,"YES",41,82,0.5,14,33,0.42,21,25,0.84,17,36,53,28,12,10,15,22,117,33,84,0.39,10,28,0.36,15,19,0.79,13,23,36,27,8,3,14,19,91,4,2,0.667,"3-1","1-1",2,5,0.286,"1-1","1-4"
"2016-11-05","WAS","ORL",2016,"YES",31,78,0.4,9,28,0.32,17,27,0.63,10,33,43,21,4,6,8,16,88,34,86,0.4,6,17,0.35,12,17,0.71,14,35,49,11,4,5,10,23,86,3,3,0.5,"2-1","1-2",1,4,0.2,"1-1","0-3"
"2016-11-06","DEN","BOS",2016,"NO",41,90,0.46,8,25,0.32,17,21,0.81,11,28,39,31,3,4,11,24,107,44,84,0.52,11,23,0.48,24,31,0.77,9,38,47,21,7,6,17,23,123,3,3,0.5,"2-1","1-2",3,3,0.5,"0-1","3-2"
"2016-11-06","MIL","DAL",2016,"YES",33,88,0.38,9,38,0.24,11,12,0.92,10,36,46,14,12,2,15,20,86,30,82,0.37,6,29,0.21,9,12,0.75,9,42,51,14,11,2,27,26,75,1,5,0.167,"1-2","0-3",4,3,0.571,"3-1","1-2"
"2016-11-06","PHX","LAL",2016,"YES",41,90,0.46,10,23,0.43,27,35,0.77,15,38,53,22,8,5,19,22,119,40,91,0.44,6,20,0.3,22,28,0.79,11,29,40,20,8,2,17,30,108,4,3,0.571,"3-0","1-3",2,5,0.286,"1-2","1-3"
"2016-11-06","POR","MEM",2016,"NO",31,81,0.38,6,26,0.23,26,32,0.81,12,32,44,15,9,5,13,20,94,32,71,0.45,14,33,0.42,22,27,0.81,5,32,37,19,7,5,15,25,100,3,4,0.429,"3-2","0-2",4,3,0.571,"1-2","3-1"
"2016-11-06","SAC","TOR",2016,"NO",30,84,0.36,7,30,0.23,24,31,0.77,13,30,43,22,6,5,6,26,91,34,78,0.44,5,16,0.31,23,31,0.74,13,34,47,21,4,5,9,22,96,4,2,0.667,"3-2","1-0",3,5,0.375,"1-1","2-4"
"2016-11-06","UTA","NYK",2016,"NO",42,83,0.51,8,20,0.4,17,19,0.89,10,29,39,18,8,5,12,26,109,38,75,0.51,8,25,0.32,30,35,0.86,7,27,34,21,6,4,10,19,114,2,4,0.333,"1-2","1-2",4,3,0.571,"2-1","2-2"
"2016-11-07","DET","LAC",2016,"YES",41,76,0.54,13,25,0.52,19,22,0.86,2,44,46,28,8,7,10,20,114,30,82,0.37,4,12,0.33,18,26,0.69,11,28,39,14,5,2,11,19,82,6,1,0.857,"3-1","3-0",4,3,0.571,"4-0","0-3"
"2016-11-07","HOU","WAS",2016,"NO",39,94,0.41,10,27,0.37,18,20,0.9,16,29,45,20,12,5,13,16,106,41,79,0.52,17,37,0.46,15,18,0.83,6,31,37,28,6,7,18,18,114,1,5,0.167,"1-2","0-3",4,3,0.571,"1-0","3-3"
"2016-11-07","IND","CHA",2016,"YES",41,84,0.49,12,32,0.38,28,32,0.88,3,40,43,30,12,4,11,15,122,40,94,0.43,9,33,0.27,11,15,0.73,12,40,52,23,8,4,18,25,100,5,1,0.833,"2-1","3-0",3,4,0.429,"3-0","0-4"
"2016-11-07","MIA","OKC",2016,"YES",37,85,0.44,9,28,0.32,14,17,0.82,10,37,47,24,8,5,16,18,97,31,84,0.37,4,17,0.24,19,22,0.86,12,29,41,12,8,7,12,16,85,6,1,0.857,"4-0","2-1",2,4,0.333,"1-2","1-2"
"2016-11-07","NOP","GSW",2016,"YES",45,90,0.5,16,35,0.46,10,12,0.83,10,28,38,35,14,4,15,17,116,39,80,0.49,7,21,0.33,21,27,0.78,11,32,43,26,8,1,19,16,106,5,2,0.714,"2-1","3-1",0,7,0,"0-4","0-3"
"2016-11-07","ORL","CHI",2016,"YES",42,89,0.47,3,19,0.16,25,31,0.81,15,41,56,26,7,4,8,11,112,33,85,0.39,9,30,0.3,5,6,0.83,6,33,39,28,6,6,14,23,80,4,3,0.571,"3-1","1-2",3,4,0.429,"2-1","1-3"
"2016-11-07","UTA","PHI",2016,"NO",31,77,0.4,7,21,0.33,15,22,0.68,9,33,42,16,5,2,18,19,84,43,85,0.51,11,19,0.58,12,20,0.6,10,35,45,20,10,11,10,22,109,0,6,0,"0-5","0-1",5,3,0.625,"2-1","3-2"
"2016-11-08","ATL","CLE",2016,"NO",37,99,0.37,11,42,0.26,21,25,0.84,13,26,39,21,12,1,6,20,106,41,81,0.51,11,29,0.38,17,24,0.71,11,39,50,22,1,4,19,21,110,6,1,0.857,"4-1","2-0",5,2,0.714,"3-1","2-1"
"2016-11-08","DAL","LAL",2016,"NO",38,78,0.49,10,26,0.38,11,14,0.79,8,29,37,20,6,1,16,19,97,43,82,0.52,10,23,0.43,13,15,0.87,8,29,37,24,11,4,11,12,109,4,4,0.5,"3-1","1-3",2,5,0.286,"1-2","1-3"
"2016-11-08","DEN","MEM",2016,"YES",44,86,0.51,7,24,0.29,13,19,0.68,8,24,32,29,14,5,14,30,108,35,70,0.5,10,24,0.42,27,34,0.79,6,33,39,24,6,4,22,23,107,4,4,0.5,"4-2","0-2",3,4,0.429,"0-1","3-3"
"2016-11-08","MIN","BKN",2016,"YES",42,76,0.55,12,33,0.36,23,26,0.88,5,38,43,20,5,5,20,19,119,39,92,0.42,12,28,0.43,20,28,0.71,15,26,41,20,11,3,16,21,110,3,4,0.429,"3-2","0-2",1,5,0.167,"1-1","0-4"
"2016-11-08","NOP","SAC",2016,"YES",39,81,0.48,8,25,0.32,16,20,0.8,5,34,39,24,7,5,10,21,102,38,84,0.45,5,21,0.24,13,18,0.72,7,33,40,23,5,9,10,23,94,4,5,0.444,"2-1","2-4",0,8,0,"0-4","0-4"
"2016-11-08","PHX","POR",2016,"YES",45,81,0.56,14,31,0.45,20,28,0.71,7,28,35,22,5,4,20,27,124,43,86,0.5,7,21,0.33,28,33,0.85,15,26,41,18,10,2,16,27,121,5,3,0.625,"2-2","3-1",2,6,0.25,"1-2","1-4"
"2016-11-09","BKN","NYK",2016,"YES",44,92,0.48,10,30,0.33,12,17,0.71,9,41,50,25,11,5,14,21,110,33,79,0.42,11,33,0.33,19,27,0.7,7,33,40,19,9,4,18,20,96,3,4,0.429,"2-2","1-2",3,5,0.375,"3-2","0-3"
"2016-11-09","BOS","WAS",2016,"YES",46,92,0.5,10,21,0.48,16,20,0.8,19,35,54,29,9,7,11,26,118,35,81,0.43,10,31,0.32,13,22,0.59,7,24,31,21,5,4,11,19,93,2,5,0.286,"2-2","0-3",3,4,0.429,"2-1","1-3"
"2016-11-09","CHI","ATL",2016,"YES",42,83,0.51,9,20,0.45,22,27,0.81,13,35,48,24,8,7,21,20,115,41,91,0.45,9,27,0.33,16,21,0.76,8,23,31,24,14,3,13,21,107,6,2,0.75,"4-1","2-1",4,4,0.5,"3-1","1-3"
"2016-11-09","DAL","GSW",2016,"YES",43,74,0.58,17,33,0.52,13,22,0.59,5,34,39,33,3,5,15,22,116,34,86,0.4,6,28,0.21,21,28,0.75,13,29,42,20,10,2,7,20,95,6,2,0.75,"3-1","3-1",2,6,0.25,"1-2","1-4"
"2016-11-09","DET","PHX",2016,"YES",38,84,0.45,8,22,0.36,23,30,0.77,10,39,49,20,7,6,17,20,107,32,89,0.36,9,22,0.41,27,32,0.84,9,32,41,20,11,5,11,24,100,3,6,0.333,"2-2","1-4",4,4,0.5,"4-0","0-4"
"2016-11-09","HOU","SAS",2016,"NO",33,84,0.39,7,23,0.3,26,30,0.87,10,29,39,22,14,5,10,15,99,37,78,0.47,10,30,0.33,17,22,0.77,8,37,45,25,7,4,19,24,101,5,3,0.625,"1-3","4-0",5,3,0.625,"1-0","4-3"
"2016-11-09","MIN","ORL",2016,"NO",38,85,0.45,8,24,0.33,23,30,0.77,12,27,39,20,2,5,9,19,107,45,87,0.52,13,23,0.57,20,26,0.77,10,35,45,27,8,5,6,23,123,3,5,0.375,"2-2","1-3",2,5,0.286,"1-1","1-4"
"2016-11-09","PHI","IND",2016,"YES",49,90,0.54,9,19,0.47,15,20,0.75,7,36,43,25,9,6,16,17,122,46,95,0.48,14,36,0.39,9,19,0.47,10,33,43,23,11,6,17,21,115,4,4,0.5,"4-0","0-4",0,7,0,"0-5","0-2"
"2016-11-09","POR","LAC",2016,"YES",38,87,0.44,11,32,0.34,24,33,0.73,14,41,55,24,9,7,7,15,111,31,88,0.35,6,30,0.2,12,14,0.86,11,36,47,16,4,3,14,23,80,7,1,0.875,"4-1","3-0",5,4,0.556,"2-2","3-2"
"2016-11-09","TOR","OKC",2016,"NO",31,74,0.42,12,34,0.35,28,31,0.9,11,28,39,18,6,5,19,21,102,43,83,0.52,11,26,0.42,15,22,0.68,7,28,35,25,10,6,11,24,112,6,2,0.75,"4-1","2-1",5,2,0.714,"3-2","2-0"
"2016-11-09","UTA","CHA",2016,"YES",38,82,0.46,8,26,0.31,20,29,0.69,5,32,37,24,8,3,8,19,104,38,82,0.46,8,34,0.24,14,18,0.78,10,36,46,24,5,6,12,22,98,6,1,0.857,"3-1","3-0",5,4,0.556,"2-1","3-3"
"2016-11-10","CHI","MIA",2016,"NO",36,88,0.41,13,29,0.45,10,15,0.67,14,32,46,22,8,5,13,19,95,37,89,0.42,6,16,0.38,18,20,0.9,12,36,48,18,7,2,10,12,98,2,5,0.286,"1-3","1-2",5,4,0.556,"3-1","2-3"
"2016-11-10","GSW","DEN",2016,"NO",38,94,0.4,13,36,0.36,12,17,0.71,17,27,44,26,7,3,18,18,101,46,85,0.54,14,30,0.47,19,20,0.95,9,35,44,33,15,6,15,18,125,3,5,0.375,"0-2","3-3",7,2,0.778,"3-1","4-1"
"2016-11-10","LAL","SAC",2016,"NO",34,85,0.4,8,21,0.38,15,20,0.75,11,32,43,18,13,3,15,19,91,38,74,0.51,9,27,0.33,16,22,0.73,4,38,42,18,8,2,21,19,101,4,6,0.4,"2-2","2-4",5,4,0.556,"3-1","2-3"
"2016-11-10","NOP","MIL",2016,"NO",40,91,0.44,6,18,0.33,20,25,0.8,11,37,48,23,4,5,11,20,106,39,89,0.44,9,25,0.36,25,27,0.93,11,36,47,22,9,7,10,19,112,4,4,0.5,"3-2","1-2",1,8,0.111,"0-4","1-4"
"2016-11-11","CLE","WAS",2016,"NO",38,87,0.44,3,15,0.2,15,19,0.79,10,36,46,16,7,5,15,21,94,36,86,0.42,14,33,0.42,19,26,0.73,13,34,47,16,9,6,15,21,105,2,6,0.25,"2-3","0-3",7,1,0.875,"4-1","3-0"
"2016-11-11","DET","SAS",2016,"YES",36,81,0.44,9,20,0.45,15,19,0.79,10,35,45,24,8,2,8,13,96,32,76,0.42,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,6,3,0.667,"2-3","4-0",4,5,0.444,"4-0","0-5"
"2016-11-11","IND","PHI",2016,"YES",36,86,0.42,11,32,0.34,26,31,0.84,13,41,54,24,7,6,19,21,109,39,88,0.44,5,19,0.26,22,23,0.96,4,36,40,23,14,3,13,28,105,1,7,0.125,"1-5","0-2",4,5,0.444,"4-0","0-5"
"2016-11-11","LAC","OKC",2016,"NO",38,88,0.43,16,28,0.57,16,19,0.84,9,36,45,21,3,1,16,27,108,39,86,0.45,11,27,0.41,21,35,0.6,11,34,45,18,9,3,10,20,110,6,3,0.667,"4-2","2-1",8,1,0.889,"4-1","4-0"
"2016-11-11","NYK","BOS",2016,"YES",35,90,0.39,11,27,0.41,34,43,0.79,19,34,53,23,16,3,15,18,115,33,94,0.35,6,23,0.26,15,17,0.88,21,36,57,19,7,11,25,26,87,4,4,0.5,"3-1","1-3",3,5,0.375,"2-2","1-3"
"2016-11-11","SAC","POR",2016,"YES",45,86,0.52,13,33,0.39,19,27,0.7,7,29,36,29,8,4,11,24,122,43,88,0.49,6,21,0.29,28,35,0.8,13,35,48,18,7,3,15,21,120,6,4,0.6,"3-2","3-2",4,7,0.364,"2-2","2-5"
"2016-11-11","TOR","CHA",2016,"NO",38,93,0.41,17,41,0.41,18,24,0.75,18,39,57,22,1,4,11,16,111,43,90,0.48,6,22,0.27,21,22,0.95,8,37,45,18,8,5,5,21,113,6,2,0.75,"3-2","3-0",6,2,0.75,"3-2","3-0"
"2016-11-11","UTA","ORL",2016,"NO",26,78,0.33,8,20,0.4,14,19,0.74,8,35,43,13,11,6,12,18,74,33,81,0.41,7,28,0.25,14,16,0.88,12,40,52,19,9,7,15,18,87,3,6,0.333,"2-3","1-3",6,4,0.6,"2-1","4-3"
"2016-11-12","BKN","PHX",2016,"NO",40,107,0.37,8,33,0.24,16,21,0.76,17,38,55,23,9,3,12,20,104,40,84,0.48,16,37,0.43,26,30,0.87,6,49,55,22,6,10,17,19,122,3,7,0.3,"2-3","1-4",4,5,0.444,"3-2","1-3"
"2016-11-12","BOS","IND",2016,"NO",36,86,0.42,6,27,0.22,21,28,0.75,11,29,40,17,9,9,13,22,99,35,80,0.44,8,25,0.32,27,33,0.82,15,32,47,22,7,7,13,21,105,4,6,0.4,"4-1","0-5",5,4,0.556,"3-1","2-3"
"2016-11-12","DET","DEN",2016,"NO",36,84,0.43,9,25,0.36,14,19,0.74,14,28,42,15,6,4,15,14,95,46,90,0.51,4,18,0.22,10,14,0.71,11,26,37,23,11,1,9,16,106,3,6,0.333,"0-3","3-3",5,5,0.5,"4-0","1-5"
"2016-11-12","LAC","MIN",2016,"NO",40,89,0.45,8,22,0.36,17,21,0.81,15,24,39,26,11,3,13,31,105,40,76,0.53,11,24,0.46,28,37,0.76,9,33,42,25,7,4,14,19,119,2,6,0.25,"1-2","1-4",9,1,0.9,"4-1","5-0"
"2016-11-12","LAL","NOP",2016,"NO",39,90,0.43,6,20,0.3,15,19,0.79,12,30,42,20,4,5,10,10,99,52,94,0.55,16,30,0.53,6,7,0.86,10,37,47,36,8,5,10,17,126,1,9,0.1,"0-5","1-4",6,4,0.6,"3-1","3-3"
"2016-11-12","MEM","MIL",2016,"YES",36,68,0.53,7,18,0.39,27,36,0.75,5,30,35,20,9,5,12,20,106,35,78,0.45,6,30,0.2,20,21,0.95,3,29,32,20,8,4,13,26,96,5,4,0.556,"4-2","1-2",4,5,0.444,"4-2","0-3"
"2016-11-12","NYK","TOR",2016,"YES",39,83,0.47,7,22,0.32,33,38,0.87,11,33,44,18,10,6,11,20,118,44,97,0.45,7,23,0.3,12,16,0.75,17,32,49,19,3,2,16,23,107,7,2,0.778,"4-2","3-0",3,6,0.333,"2-2","1-4"
"2016-11-12","PHI","ATL",2016,"YES",48,95,0.51,13,32,0.41,8,14,0.57,15,37,52,31,10,6,16,14,117,36,83,0.43,11,29,0.38,13,20,0.65,10,29,39,21,14,4,19,20,96,7,2,0.778,"5-1","2-1",1,8,0.111,"1-5","0-3"
"2016-11-12","SAS","HOU",2016,"NO",34,89,0.38,15,47,0.32,17,21,0.81,16,30,46,22,6,4,14,19,100,41,76,0.54,5,18,0.28,19,24,0.79,2,33,35,21,6,11,10,19,106,5,4,0.556,"1-1","4-3",7,3,0.7,"2-3","5-0"
"2016-11-12","UTA","MIA",2016,"NO",38,81,0.47,5,17,0.29,10,19,0.53,4,35,39,21,5,4,8,17,91,40,81,0.49,6,20,0.3,16,19,0.84,6,39,45,12,5,4,9,19,102,2,6,0.25,"1-4","1-2",7,4,0.636,"2-1","5-3"
"2016-11-12","WAS","CHI",2016,"YES",39,97,0.4,5,15,0.33,23,25,0.92,15,37,52,21,7,6,10,20,106,38,91,0.42,4,13,0.31,15,18,0.83,13,36,49,19,3,7,12,22,95,6,4,0.6,"4-1","2-3",2,7,0.222,"2-3","0-4"
"2016-11-13","CHA","CLE",2016,"YES",39,92,0.42,14,38,0.37,8,15,0.53,12,41,53,25,3,8,9,13,100,36,95,0.38,11,29,0.38,10,12,0.83,10,35,45,23,7,3,5,19,93,8,1,0.889,"5-1","3-0",6,3,0.667,"3-2","3-1"
"2016-11-13","DEN","POR",2016,"YES",39,99,0.39,8,29,0.28,26,32,0.81,14,30,44,21,8,8,7,23,112,36,91,0.4,11,29,0.38,22,29,0.76,16,43,59,11,4,6,18,25,105,7,4,0.636,"4-2","3-2",3,7,0.3,"0-3","3-4"
"2016-11-13","LAL","MIN",2016,"YES",42,80,0.52,13,27,0.48,28,42,0.67,9,35,44,28,10,4,10,19,125,33,71,0.46,8,24,0.33,25,30,0.83,5,34,39,16,6,5,17,31,99,3,6,0.333,"2-2","1-4",6,5,0.545,"3-1","3-4"
"2016-11-13","ORL","OKC",2016,"NO",47,92,0.51,7,25,0.28,16,26,0.62,12,30,42,22,4,6,10,19,117,46,86,0.53,11,24,0.46,16,20,0.8,8,30,38,24,4,7,9,20,119,6,4,0.6,"4-3","2-1",4,6,0.4,"2-3","2-3"
"2016-11-13","PHX","GSW",2016,"YES",45,87,0.52,16,33,0.48,27,31,0.87,8,35,43,32,8,7,16,20,133,46,90,0.51,8,24,0.33,20,26,0.77,8,30,38,27,10,3,13,29,120,8,2,0.8,"4-1","4-1",3,8,0.273,"2-3","1-5"
"2016-11-14","BKN","LAC",2016,"YES",48,90,0.53,14,25,0.56,17,21,0.81,9,34,43,32,17,6,11,22,127,34,77,0.44,10,33,0.3,17,22,0.77,9,28,37,18,6,2,21,21,95,10,1,0.909,"5-1","5-0",4,6,0.4,"3-2","1-4"
"2016-11-14","BOS","NOP",2016,"YES",35,79,0.44,6,21,0.29,30,36,0.83,8,38,46,16,9,4,16,17,106,38,95,0.4,12,41,0.29,17,20,0.85,11,33,44,19,9,0,10,27,105,2,9,0.182,"1-5","1-4",5,5,0.5,"3-1","2-4"
"2016-11-14","DAL","NYK",2016,"YES",34,78,0.44,9,25,0.36,16,18,0.89,14,37,51,18,5,5,17,16,93,32,84,0.38,5,27,0.19,8,11,0.73,11,29,40,15,8,7,11,16,77,4,6,0.4,"3-2","1-4",2,7,0.222,"1-2","1-5"
"2016-11-14","MEM","UTA",2016,"NO",35,73,0.48,8,28,0.29,18,22,0.82,6,23,29,17,8,1,8,27,96,36,76,0.47,8,21,0.38,22,26,0.85,14,30,44,13,4,2,16,26,102,7,5,0.583,"2-2","5-3",5,5,0.5,"4-2","1-3"
"2016-11-14","MIA","SAS",2016,"YES",33,82,0.4,8,15,0.53,20,27,0.74,14,38,52,24,4,7,17,15,94,37,84,0.44,4,15,0.27,12,21,0.57,10,31,41,22,14,8,13,23,90,8,3,0.727,"3-3","5-0",2,7,0.222,"1-4","1-3"
"2016-11-14","OKC","DET",2016,"YES",43,92,0.47,5,16,0.31,13,16,0.81,4,43,47,25,4,9,9,14,104,33,88,0.38,5,27,0.19,17,22,0.77,13,38,51,16,3,6,15,21,88,6,5,0.545,"5-0","1-5",6,5,0.545,"4-3","2-2"
"2016-11-14","ORL","IND",2016,"YES",35,90,0.39,8,25,0.32,10,10,1,7,42,49,22,9,9,9,14,88,27,84,0.32,5,25,0.2,10,13,0.77,9,43,52,12,3,5,14,17,69,5,6,0.455,"5-1","0-5",4,7,0.364,"2-3","2-4"
"2016-11-14","PHI","HOU",2016,"YES",44,91,0.48,17,40,0.42,10,17,0.59,16,39,55,20,6,10,17,19,115,34,90,0.38,5,22,0.23,15,17,0.88,10,29,39,18,10,7,12,17,88,6,4,0.6,"2-1","4-3",1,9,0.1,"1-5","0-4"
"2016-11-15","ATL","MIA",2016,"NO",36,89,0.4,7,23,0.3,11,14,0.79,17,31,48,13,11,7,23,23,90,37,80,0.46,6,17,0.35,13,19,0.68,6,29,35,18,14,4,19,13,93,2,8,0.2,"1-5","1-3",8,2,0.8,"5-1","3-1"
"2016-11-15","BKN","LAL",2016,"YES",41,92,0.45,9,28,0.32,34,43,0.79,14,41,55,24,9,2,11,17,125,45,99,0.45,12,41,0.29,16,20,0.8,9,38,47,23,8,6,14,27,118,7,5,0.583,"4-1","3-4",4,7,0.364,"3-2","1-5"
"2016-11-15","CHA","MIN",2016,"NO",38,89,0.43,15,35,0.43,17,21,0.81,14,29,43,25,4,5,18,19,108,43,80,0.54,11,24,0.46,18,22,0.82,4,33,37,25,10,6,13,17,115,3,7,0.3,"2-3","1-4",7,3,0.7,"3-2","4-1"
"2016-11-15","CHI","POR",2016,"NO",34,95,0.36,9,34,0.26,11,18,0.61,15,34,49,17,8,4,11,18,88,41,98,0.42,7,20,0.35,24,28,0.86,19,48,67,16,7,4,10,19,113,7,5,0.583,"4-3","3-2",7,4,0.636,"4-1","3-3"
"2016-11-15","TOR","CLE",2016,"YES",44,83,0.53,13,33,0.39,20,28,0.71,10,36,46,26,4,7,17,18,121,46,96,0.48,13,29,0.45,12,18,0.67,12,28,40,24,11,5,8,25,117,9,1,0.9,"6-1","3-0",7,3,0.7,"4-2","3-1"
"2016-11-16","CLE","IND",2016,"YES",43,86,0.5,10,28,0.36,7,11,0.64,5,35,40,22,8,12,10,16,103,35,86,0.41,11,30,0.37,12,20,0.6,11,40,51,19,3,5,18,16,93,6,6,0.5,"6-1","0-5",9,2,0.818,"6-1","3-1"
"2016-11-16","DAL","BOS",2016,"YES",33,76,0.43,7,21,0.33,17,23,0.74,13,40,53,18,6,3,19,17,90,34,83,0.41,8,23,0.35,7,10,0.7,5,27,32,16,9,3,9,19,83,6,5,0.545,"4-1","2-4",2,8,0.2,"1-2","1-6"
"2016-11-16","DET","NYK",2016,"YES",42,93,0.45,9,25,0.36,12,19,0.63,19,33,52,24,8,9,9,11,105,42,85,0.49,8,23,0.35,10,12,0.83,8,32,40,19,6,1,10,14,102,5,6,0.455,"4-2","1-4",6,6,0.5,"5-0","1-6"
"2016-11-16","GSW","TOR",2016,"NO",37,82,0.45,10,25,0.4,37,41,0.9,13,33,46,16,8,1,14,22,121,44,87,0.51,13,36,0.36,26,28,0.93,7,28,35,33,9,7,12,25,127,7,4,0.636,"4-3","3-1",9,2,0.818,"4-1","5-1"
"2016-11-16","HOU","OKC",2016,"YES",40,84,0.48,12,25,0.48,13,14,0.93,5,39,44,25,7,7,16,15,105,40,92,0.43,14,40,0.35,9,14,0.64,12,35,47,25,10,4,16,10,103,7,5,0.583,"5-3","2-2",6,5,0.545,"2-1","4-4"
"2016-11-16","MEM","LAC",2016,"NO",37,81,0.46,9,25,0.36,24,34,0.71,8,27,35,15,13,7,8,19,107,40,82,0.49,15,26,0.58,16,19,0.84,9,34,43,24,6,2,15,22,111,10,2,0.833,"5-2","5-0",6,5,0.545,"4-2","2-3"
"2016-11-16","MIL","ATL",2016,"YES",35,72,0.49,10,32,0.31,27,31,0.87,3,36,39,29,6,8,16,17,107,39,98,0.4,8,32,0.25,14,18,0.78,15,32,47,25,9,2,14,25,100,9,2,0.818,"6-1","3-1",5,5,0.5,"4-2","1-3"
"2016-11-16","NOP","ORL",2016,"YES",34,88,0.39,10,27,0.37,11,19,0.58,13,37,50,17,7,7,12,15,89,30,82,0.37,7,21,0.33,15,19,0.79,9,39,48,19,5,9,17,16,82,5,7,0.417,"3-3","2-4",2,10,0.167,"1-5","1-5"
"2016-11-16","PHX","DEN",2016,"YES",45,93,0.48,8,17,0.47,22,24,0.92,14,35,49,23,8,4,14,24,120,39,79,0.49,8,20,0.4,18,29,0.62,7,28,35,14,8,4,16,29,104,4,7,0.364,"1-3","3-4",3,9,0.25,"2-3","1-6"
"2016-11-16","SAS","SAC",2016,"NO",36,76,0.47,9,20,0.45,24,31,0.77,10,36,46,21,5,3,16,17,105,43,88,0.49,11,30,0.37,13,17,0.76,9,28,37,29,11,7,11,21,110,4,8,0.333,"2-3","2-5",9,3,0.75,"3-3","6-0"
"2016-11-16","WAS","PHI",2016,"YES",42,77,0.55,10,28,0.36,15,22,0.68,5,36,41,30,6,1,17,26,109,38,91,0.42,8,23,0.35,18,25,0.72,11,29,40,18,8,1,11,26,102,2,9,0.182,"2-5","0-4",2,8,0.2,"2-3","0-5"
"2016-11-17","CHI","UTA",2016,"NO",30,78,0.38,5,25,0.2,12,14,0.86,10,38,48,11,4,3,13,14,77,33,90,0.37,5,17,0.29,14,16,0.88,14,32,46,8,7,6,8,16,85,7,6,0.538,"2-3","5-3",8,4,0.667,"4-1","4-3"
"2016-11-17","MIL","MIA",2016,"YES",39,97,0.4,7,30,0.23,11,21,0.52,17,42,59,19,5,8,7,18,96,28,85,0.33,7,23,0.3,10,13,0.77,12,36,48,20,4,8,13,20,73,3,8,0.273,"2-5","1-3",5,6,0.455,"4-2","1-4"
"2016-11-17","NYK","WAS",2016,"YES",44,81,0.54,15,25,0.6,16,18,0.89,7,30,37,26,7,2,15,21,119,41,86,0.48,12,29,0.41,18,20,0.9,10,26,36,23,9,1,13,20,112,3,8,0.273,"3-3","0-5",5,7,0.417,"4-2","1-5"
"2016-11-17","PHI","MIN",2016,"YES",43,84,0.51,6,25,0.24,18,20,0.9,14,34,48,18,7,8,13,19,110,31,83,0.37,9,32,0.28,15,19,0.79,13,27,40,15,9,2,15,17,86,4,7,0.364,"3-3","1-4",2,10,0.167,"2-5","0-5"
"2016-11-17","POR","HOU",2016,"YES",46,95,0.48,14,32,0.44,20,25,0.8,17,37,54,26,6,6,13,17,126,41,90,0.46,10,28,0.36,17,21,0.81,10,31,41,24,6,4,12,19,109,7,5,0.583,"3-1","4-4",7,6,0.538,"4-3","3-3"
"2016-11-18","ATL","CHA",2016,"YES",37,90,0.41,10,29,0.34,16,24,0.67,8,36,44,25,11,4,11,16,100,39,84,0.46,7,28,0.25,11,17,0.65,8,41,49,25,9,6,16,18,96,8,3,0.727,"4-2","4-1",9,3,0.75,"6-1","3-2"
"2016-11-18","BKN","OKC",2016,"YES",49,89,0.55,7,26,0.27,19,24,0.79,10,36,46,23,9,5,16,24,124,35,83,0.42,11,29,0.38,24,30,0.8,7,23,30,19,6,2,16,19,105,8,5,0.615,"6-3","2-2",4,8,0.333,"3-2","1-6"
"2016-11-18","DET","CLE",2016,"YES",40,83,0.48,11,25,0.44,13,14,0.93,5,47,52,26,4,8,13,14,104,29,93,0.31,6,19,0.32,17,20,0.85,11,33,44,23,5,4,7,15,81,10,2,0.833,"7-1","3-1",6,7,0.462,"5-0","1-7"
"2016-11-18","GSW","BOS",2016,"NO",31,83,0.37,11,32,0.34,15,19,0.79,7,36,43,19,6,3,13,12,88,44,90,0.49,9,28,0.32,7,12,0.58,9,41,50,33,10,7,11,20,104,6,6,0.5,"4-2","2-4",10,2,0.833,"4-1","6-1"
