"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2015-11-08","LAL","NYK",2015,"YES",33,84,0.39,9,27,0.33,24,29,0.83,10,42,52,22,5,5,9,15,99,36,94,0.38,9,27,0.33,14,23,0.61,12,34,46,19,7,3,9,20,95,3,4,0.429,"1-3","2-1",1,5,0.167,"0-3","1-2"
"2015-11-08","PHX","OKC",2015,"YES",49,94,0.52,4,20,0.2,22,30,0.73,17,35,52,26,14,8,15,25,124,38,84,0.45,7,16,0.44,20,26,0.77,7,26,33,18,7,1,23,25,103,4,3,0.571,"3-1","1-2",3,4,0.429,"2-2","1-2"
"2015-11-08","TOR","MIA",2015,"YES",35,83,0.42,8,20,0.4,18,25,0.72,13,35,48,18,8,8,10,20,96,28,71,0.39,3,19,0.16,17,22,0.77,7,31,38,17,8,5,16,21,76,4,3,0.571,"3-1","1-2",5,2,0.714,"2-0","3-2"
"2015-11-09","CHI","PHI",2015,"NO",35,100,0.35,5,25,0.2,13,23,0.57,15,37,52,19,6,9,13,13,88,41,96,0.43,10,25,0.4,19,23,0.83,13,45,58,28,6,10,14,19,111,0,7,0,"0-4","0-3",5,3,0.625,"3-1","2-2"
"2015-11-09","DET","GSW",2015,"YES",43,91,0.47,12,21,0.57,11,13,0.85,13,28,41,29,13,4,16,18,109,40,85,0.47,6,19,0.32,9,15,0.6,12,29,41,15,9,3,20,14,95,8,0,1,"5-0","3-0",5,2,0.714,"2-1","3-1"
"2015-11-09","MEM","LAC",2015,"YES",28,68,0.41,5,19,0.26,33,37,0.89,8,32,40,14,5,8,18,20,94,35,80,0.44,2,11,0.18,20,29,0.69,10,30,40,21,11,3,14,28,92,5,2,0.714,"4-1","1-1",3,5,0.375,"1-1","2-4"
"2015-11-09","MIN","ATL",2015,"NO",44,86,0.51,13,31,0.42,6,7,0.86,4,23,27,30,13,6,17,19,107,46,80,0.58,7,15,0.47,18,22,0.82,8,32,40,27,10,5,19,18,117,7,2,0.778,"3-2","4-0",4,2,0.667,"0-2","4-0"
"2015-11-09","ORL","IND",2015,"YES",34,77,0.44,11,25,0.44,18,22,0.82,6,36,42,25,12,4,18,16,97,31,78,0.4,10,33,0.3,12,17,0.71,7,37,44,16,9,3,21,20,84,4,4,0.5,"3-2","1-2",3,5,0.375,"1-2","2-3"
"2015-11-09","POR","DEN",2015,"YES",40,77,0.52,7,19,0.37,21,32,0.66,8,39,47,20,5,7,14,20,108,36,91,0.4,10,29,0.34,22,27,0.81,10,29,39,20,6,3,9,22,104,3,4,0.429,"1-2","2-2",4,4,0.5,"2-2","2-2"
"2015-11-09","SAS","SAC",2015,"NO",34,84,0.4,7,19,0.37,13,19,0.68,11,31,42,25,10,5,19,14,88,46,87,0.53,6,23,0.26,8,11,0.73,8,38,46,34,11,7,16,19,106,1,7,0.125,"1-5","0-2",5,2,0.714,"2-0","3-2"
"2015-11-10","BOS","MIL",2015,"NO",30,73,0.41,6,17,0.35,17,23,0.74,9,32,41,14,10,2,17,18,83,38,86,0.44,7,30,0.23,16,19,0.84,14,31,45,21,11,6,12,18,99,4,4,0.5,"2-3","2-1",3,3,0.5,"2-2","1-1"
"2015-11-10","CHA","MIN",2015,"NO",36,80,0.45,9,19,0.47,14,19,0.74,10,38,48,25,6,4,22,21,95,38,78,0.49,8,26,0.31,20,27,0.74,4,30,34,18,8,5,16,20,104,4,3,0.571,"0-3","4-0",3,4,0.429,"1-1","2-3"
"2015-11-10","DAL","NOP",2015,"YES",46,92,0.5,14,33,0.42,14,18,0.78,9,39,48,25,9,5,11,27,120,39,88,0.44,5,20,0.25,22,26,0.85,8,36,44,20,4,4,13,17,105,1,6,0.143,"1-3","0-3",3,4,0.429,"1-2","2-2"
"2015-11-10","LAL","MIA",2015,"YES",38,84,0.45,5,20,0.25,20,27,0.74,15,32,47,23,7,7,10,12,101,34,77,0.44,11,22,0.5,9,12,0.75,5,31,36,21,7,7,17,21,88,5,3,0.625,"4-1","1-2",1,6,0.143,"0-3","1-3"
"2015-11-10","NYK","TOR",2015,"NO",37,84,0.44,4,17,0.24,31,39,0.79,14,35,49,25,7,6,11,17,109,42,95,0.44,11,23,0.48,16,18,0.89,13,31,44,22,8,7,9,27,111,5,3,0.625,"2-1","3-2",4,4,0.5,"1-3","3-1"
"2015-11-10","OKC","WAS",2015,"NO",38,97,0.39,5,24,0.21,20,26,0.77,12,29,41,17,8,5,8,22,101,44,86,0.51,15,23,0.65,22,29,0.76,10,43,53,27,4,2,12,22,125,3,4,0.429,"1-2","2-2",5,3,0.625,"3-1","2-2"
"2015-11-10","UTA","CLE",2015,"YES",37,74,0.5,11,24,0.46,33,43,0.77,11,24,35,24,9,6,16,21,118,40,82,0.49,10,22,0.45,24,28,0.86,13,24,37,30,11,0,16,35,114,7,1,0.875,"5-0","2-1",4,3,0.571,"1-1","3-2"
"2015-11-11","BKN","HOU",2015,"NO",42,98,0.43,8,34,0.24,6,12,0.5,13,32,45,25,9,9,7,14,98,42,98,0.43,8,17,0.47,14,17,0.82,20,40,60,25,5,11,11,13,106,4,4,0.5,"2-3","2-1",1,7,0.125,"0-3","1-4"
"2015-11-11","DET","SAC",2015,"YES",37,74,0.5,9,16,0.56,18,24,0.75,7,39,46,20,7,2,18,20,101,34,89,0.38,9,32,0.28,15,20,0.75,14,31,45,16,10,3,16,20,92,2,7,0.222,"2-5","0-2",5,3,0.625,"2-1","3-2"
"2015-11-11","GSW","MEM",2015,"NO",24,70,0.34,3,15,0.2,33,36,0.92,10,31,41,15,14,5,21,26,84,36,75,0.48,11,27,0.41,17,23,0.74,7,29,36,22,12,8,23,30,100,3,6,0.333,"1-2","2-4",9,0,1,"5-0","4-0"
"2015-11-11","IND","BOS",2015,"NO",32,77,0.42,4,24,0.17,23,32,0.72,8,28,36,18,10,3,18,26,91,38,79,0.48,6,17,0.35,20,31,0.65,10,31,41,20,9,6,18,28,102,3,4,0.429,"2-3","1-1",5,4,0.556,"3-2","2-2"
"2015-11-11","LAC","DAL",2015,"YES",42,76,0.55,11,24,0.46,23,30,0.77,8,36,44,23,8,3,13,29,118,37,86,0.43,12,27,0.44,22,33,0.67,13,28,41,21,4,2,10,24,108,4,4,0.5,"2-2","2-2",5,3,0.625,"4-1","1-2"
"2015-11-11","LAL","ORL",2015,"YES",40,100,0.4,13,28,0.46,8,12,0.67,23,31,54,22,7,4,8,19,101,39,79,0.49,7,22,0.32,14,18,0.78,7,36,43,25,5,7,13,11,99,4,5,0.444,"2-2","2-3",1,7,0.125,"0-3","1-4"
"2015-11-11","MIL","DEN",2015,"YES",39,79,0.49,8,24,0.33,17,24,0.71,14,22,36,27,10,6,14,12,103,42,79,0.53,10,22,0.45,8,9,0.89,8,25,33,26,8,4,16,23,102,4,4,0.5,"2-2","2-2",4,5,0.444,"2-3","2-2"
"2015-11-11","NOP","ATL",2015,"YES",42,86,0.49,10,26,0.38,12,16,0.75,8,36,44,26,10,7,12,16,106,37,83,0.45,14,29,0.48,10,15,0.67,8,32,40,21,6,0,19,21,98,8,2,0.8,"4-2","4-0",1,7,0.125,"1-3","0-4"
"2015-11-11","NYK","CHA",2015,"YES",35,84,0.42,8,23,0.35,17,28,0.61,7,26,33,21,11,5,5,9,95,42,86,0.49,4,21,0.19,5,7,0.71,11,41,52,20,5,5,16,24,93,4,4,0.5,"2-1","2-3",4,5,0.444,"1-3","3-2"
"2015-11-11","SAS","POR",2015,"NO",39,88,0.44,9,22,0.41,14,23,0.61,10,26,36,26,6,3,9,15,101,46,82,0.56,7,15,0.47,14,18,0.78,8,34,42,27,4,4,11,21,113,4,5,0.444,"2-3","2-2",6,2,0.75,"2-0","4-2"
"2015-11-11","TOR","PHI",2015,"NO",40,87,0.46,12,29,0.41,11,17,0.65,11,26,37,28,2,7,11,24,103,43,89,0.48,5,18,0.28,28,31,0.9,17,39,56,22,7,7,8,18,119,0,8,0,"0-5","0-3",6,3,0.667,"2-1","4-2"
"2015-11-12","GSW","MIN",2015,"NO",43,87,0.49,3,9,0.33,27,36,0.75,15,32,47,21,4,1,13,18,116,48,89,0.54,18,38,0.47,15,16,0.94,6,27,33,34,8,7,11,25,129,4,4,0.5,"0-4","4-0",10,0,1,"5-0","5-0"
"2015-11-12","LAC","PHX",2015,"YES",44,83,0.53,14,30,0.47,16,21,0.76,9,37,46,22,10,3,19,23,118,40,90,0.44,9,26,0.35,15,28,0.54,12,25,37,17,13,3,14,17,104,4,4,0.5,"3-2","1-2",5,4,0.556,"4-1","1-3"
"2015-11-12","UTA","MIA",2015,"YES",36,77,0.47,4,13,0.31,16,25,0.64,8,39,47,14,6,11,15,20,92,34,89,0.38,4,17,0.24,19,25,0.76,11,31,42,13,10,9,10,23,91,6,3,0.667,"5-1","1-2",4,4,0.5,"1-1","3-3"
"2015-11-13","ATL","BOS",2015,"YES",42,103,0.41,11,33,0.33,11,12,0.92,17,33,50,27,10,7,10,18,106,36,76,0.47,6,20,0.3,15,20,0.75,5,30,35,26,3,2,16,14,93,4,4,0.5,"3-3","1-1",8,3,0.727,"4-2","4-1"
"2015-11-13","BKN","SAC",2015,"YES",40,94,0.43,11,27,0.41,20,26,0.77,15,35,50,25,11,3,14,16,111,42,89,0.47,8,21,0.38,17,21,0.81,9,35,44,24,7,4,15,24,109,3,7,0.3,"3-5","0-2",1,8,0.111,"0-3","1-5"
"2015-11-13","CHA","CHI",2015,"YES",37,84,0.44,4,16,0.25,24,31,0.77,10,47,57,27,4,6,11,16,102,36,95,0.38,15,33,0.45,10,12,0.83,9,36,45,21,9,4,6,21,97,6,3,0.667,"4-1","2-2",4,5,0.444,"2-1","2-4"
"2015-11-13","CLE","NYK",2015,"NO",29,79,0.37,9,27,0.33,17,21,0.81,10,36,46,16,7,4,14,26,84,33,78,0.42,6,28,0.21,18,31,0.58,12,37,49,12,6,1,12,19,90,4,6,0.4,"1-4","3-2",8,1,0.889,"5-0","3-1"
"2015-11-13","HOU","DEN",2015,"YES",37,81,0.46,9,20,0.45,24,32,0.75,12,34,46,25,10,4,18,23,107,33,77,0.43,9,29,0.31,23,31,0.74,8,32,40,19,10,8,20,25,98,5,4,0.556,"3-2","2-2",4,5,0.444,"2-3","2-2"
"2015-11-13","LAL","DAL",2015,"YES",30,82,0.37,7,27,0.26,23,29,0.79,7,41,48,19,9,4,15,15,90,29,88,0.33,9,27,0.33,15,18,0.83,15,42,57,18,10,7,20,27,82,5,4,0.556,"3-2","2-2",1,8,0.111,"0-3","1-5"
"2015-11-13","MIN","IND",2015,"YES",41,86,0.48,10,25,0.4,15,23,0.65,12,28,40,23,9,5,11,9,107,42,83,0.51,7,20,0.35,12,13,0.92,8,31,39,16,5,0,15,19,103,6,4,0.6,"4-2","2-2",4,5,0.444,"0-4","4-1"
"2015-11-13","NOP","TOR",2015,"YES",34,77,0.44,9,21,0.43,23,27,0.85,13,35,48,19,8,5,15,19,100,30,82,0.37,7,23,0.3,14,20,0.7,10,28,38,15,10,4,14,22,81,7,3,0.7,"3-1","4-2",1,8,0.111,"1-3","0-5"
"2015-11-13","PHI","OKC",2015,"YES",39,97,0.4,8,25,0.32,16,21,0.76,16,39,55,20,9,13,13,19,102,30,86,0.35,5,17,0.29,20,28,0.71,12,31,43,16,11,7,17,17,85,6,3,0.667,"4-1","2-2",0,9,0,"0-5","0-4"
"2015-11-13","POR","MEM",2015,"YES",36,86,0.42,6,16,0.38,23,27,0.85,14,21,35,22,10,0,8,21,101,33,69,0.48,8,22,0.36,26,29,0.9,10,33,43,17,5,10,22,22,100,4,6,0.4,"2-2","2-4",4,6,0.4,"2-3","2-3"
"2015-11-13","UTA","ORL",2015,"YES",32,76,0.42,10,27,0.37,28,31,0.9,10,35,45,20,11,11,20,20,102,34,87,0.39,8,25,0.32,17,23,0.74,12,29,41,24,14,6,17,24,93,5,5,0.5,"3-2","2-3",4,5,0.444,"1-1","3-4"
"2015-11-14","BKN","GSW",2015,"YES",43,97,0.44,12,34,0.35,9,10,0.9,11,39,50,31,9,10,14,19,107,41,98,0.42,2,18,0.11,15,16,0.94,11,39,50,22,12,4,12,13,99,11,0,1,"6-0","5-0",1,9,0.1,"0-3","1-6"
"2015-11-14","CLE","MIL",2015,"YES",43,102,0.42,6,16,0.38,16,22,0.73,15,36,51,20,6,9,12,25,108,37,91,0.41,14,38,0.37,17,27,0.63,14,40,54,21,6,8,20,24,105,5,5,0.5,"3-3","2-2",8,2,0.8,"5-0","3-2"
"2015-11-14","DAL","HOU",2015,"NO",32,84,0.38,9,34,0.26,25,32,0.78,12,31,43,22,9,5,12,23,98,43,89,0.48,8,28,0.29,16,21,0.76,8,37,45,24,6,7,11,21,110,4,6,0.4,"2-4","2-2",6,4,0.6,"3-2","3-2"
"2015-11-14","DEN","PHX",2015,"YES",37,84,0.44,11,24,0.46,20,26,0.77,10,47,57,19,4,1,20,13,105,34,98,0.35,6,35,0.17,7,8,0.88,9,33,42,13,8,6,10,20,81,5,4,0.556,"4-2","1-2",5,5,0.5,"3-2","2-3"
"2015-11-14","DET","LAC",2015,"YES",37,79,0.47,7,19,0.37,20,26,0.77,11,31,42,23,6,4,13,23,101,33,74,0.45,7,27,0.26,23,35,0.66,11,31,42,15,8,2,15,23,96,6,4,0.6,"5-1","1-3",5,4,0.556,"2-1","3-3"
"2015-11-14","ORL","WAS",2015,"YES",39,83,0.47,12,29,0.41,18,26,0.69,7,42,49,29,6,6,11,23,108,38,87,0.44,4,18,0.22,19,24,0.79,6,39,45,19,7,2,12,22,99,4,4,0.5,"2-2","2-2",5,6,0.455,"3-2","2-4"
"2015-11-14","PHI","SAS",2015,"YES",33,85,0.39,5,16,0.31,21,25,0.84,12,42,54,23,10,7,13,9,92,33,82,0.4,8,22,0.36,9,11,0.82,6,35,41,15,7,3,15,21,83,7,2,0.778,"3-0","4-2",0,10,0,"0-5","0-5"
"2015-11-15","BOS","OKC",2015,"NO",28,77,0.36,6,25,0.24,23,29,0.79,10,24,34,18,10,6,18,20,85,39,82,0.48,9,23,0.39,13,20,0.65,12,35,47,25,12,7,18,26,100,6,4,0.6,"4-2","2-2",5,4,0.556,"3-3","2-1"
"2015-11-15","DET","LAL",2015,"YES",31,75,0.41,6,19,0.32,29,39,0.74,7,39,46,24,5,5,16,19,97,35,96,0.36,7,27,0.26,8,15,0.53,12,34,46,16,7,2,10,25,85,2,8,0.2,"1-3","1-5",5,5,0.5,"2-1","3-4"
"2015-11-15","MEM","MIN",2015,"NO",41,82,0.5,5,16,0.31,19,21,0.9,9,24,33,20,10,2,12,24,106,40,71,0.56,9,17,0.53,25,27,0.93,4,30,34,21,7,6,15,16,114,4,6,0.4,"0-5","4-1",5,6,0.455,"2-2","3-4"
"2015-11-15","NOP","NYK",2015,"YES",38,88,0.43,4,18,0.22,15,19,0.79,10,31,41,18,8,4,9,20,95,32,71,0.45,6,21,0.29,17,19,0.89,4,32,36,16,5,5,18,22,87,5,6,0.455,"2-4","3-2",1,9,0.1,"1-3","0-6"
"2015-11-15","POR","CHA",2015,"YES",41,83,0.49,9,31,0.29,15,19,0.79,7,30,37,29,6,9,11,16,106,35,89,0.39,5,21,0.24,19,21,0.9,16,30,46,20,5,3,12,25,94,5,5,0.5,"3-1","2-4",4,7,0.364,"2-3","2-4"
"2015-11-15","TOR","SAC",2015,"YES",39,76,0.51,10,25,0.4,19,24,0.79,9,33,42,23,8,5,19,19,107,38,87,0.44,15,31,0.48,10,14,0.71,7,29,36,18,13,1,15,20,101,4,7,0.364,"4-5","0-2",7,4,0.636,"3-1","4-3"
"2015-11-15","UTA","ATL",2015,"NO",37,76,0.49,8,22,0.36,14,17,0.82,8,25,33,26,9,5,15,16,96,39,76,0.51,7,21,0.33,12,17,0.71,10,30,40,21,7,7,17,15,97,8,4,0.667,"4-3","4-1",5,5,0.5,"1-1","4-4"
"2015-11-16","BOS","HOU",2015,"NO",36,85,0.42,11,32,0.34,12,23,0.52,14,32,46,23,10,6,22,20,95,44,93,0.47,11,36,0.31,12,17,0.71,16,33,49,27,16,3,19,22,111,4,7,0.364,"2-5","2-2",6,4,0.6,"3-3","3-1"
"2015-11-16","DAL","PHI",2015,"NO",34,76,0.45,5,22,0.23,13,20,0.65,8,38,46,16,9,4,27,29,86,30,76,0.39,7,24,0.29,25,30,0.83,6,33,39,16,12,2,19,23,92,0,11,0,"0-6","0-5",7,4,0.636,"3-2","4-2"
"2015-11-16","IND","CHI",2015,"YES",35,86,0.41,6,15,0.4,20,32,0.62,10,38,48,26,9,9,8,20,96,35,87,0.4,9,21,0.43,16,24,0.67,11,39,50,19,4,5,12,21,95,7,3,0.7,"5-1","2-2",6,5,0.545,"4-2","2-3"
"2015-11-16","LAL","PHX",2015,"YES",45,93,0.48,11,30,0.37,19,25,0.76,18,32,50,23,13,6,10,16,120,37,77,0.48,9,20,0.45,18,20,0.9,7,30,37,12,5,2,16,23,101,6,4,0.6,"5-2","1-2",2,9,0.182,"1-3","1-6"
"2015-11-16","OKC","MEM",2015,"YES",37,84,0.44,12,17,0.71,36,39,0.92,12,22,34,23,11,4,10,22,122,41,81,0.51,10,24,0.42,22,31,0.71,12,32,44,22,7,6,19,28,114,6,6,0.5,"3-2","3-4",6,5,0.545,"4-2","2-3"
"2015-11-16","POR","SAS",2015,"YES",38,89,0.43,7,23,0.3,10,13,0.77,12,35,47,29,9,10,6,13,93,31,75,0.41,7,19,0.37,11,13,0.85,4,35,39,15,4,3,12,18,80,8,2,0.8,"4-0","4-2",4,8,0.333,"2-3","2-5"
"2015-11-17","ATL","BKN",2015,"YES",37,84,0.44,9,20,0.45,7,13,0.54,9,35,44,22,14,3,11,14,90,33,76,0.43,12,29,0.41,10,14,0.71,8,36,44,22,7,7,20,17,88,2,9,0.182,"1-3","1-6",8,5,0.615,"4-3","4-2"
"2015-11-17","CHA","NYK",2015,"YES",36,89,0.4,10,20,0.5,20,21,0.95,10,35,45,22,4,6,10,20,102,36,82,0.44,5,20,0.25,17,25,0.68,8,34,42,13,7,7,7,16,94,6,6,0.5,"3-4","3-2",5,6,0.455,"3-1","2-5"
"2015-11-17","CLE","DET",2015,"YES",36,84,0.43,7,21,0.33,25,31,0.81,11,37,48,20,11,1,13,15,104,38,80,0.48,11,33,0.33,12,20,0.6,3,37,40,21,8,2,14,25,99,6,5,0.545,"3-1","3-4",8,3,0.727,"5-0","3-3"
"2015-11-17","DEN","NOP",2015,"NO",41,83,0.49,7,23,0.3,9,11,0.82,8,25,33,25,4,8,9,17,98,45,85,0.53,15,30,0.5,10,13,0.77,11,32,43,27,5,6,13,15,115,1,10,0.091,"1-4","0-6",6,5,0.545,"3-2","3-3"
"2015-11-17","MIL","WAS",2015,"YES",37,70,0.53,12,22,0.55,29,41,0.71,6,36,42,25,8,3,12,19,115,31,72,0.43,10,21,0.48,14,24,0.58,6,28,34,22,5,3,19,27,86,5,4,0.556,"3-2","2-2",5,6,0.455,"3-3","2-3"
"2015-11-17","MIN","MIA",2015,"NO",36,79,0.46,5,24,0.21,14,30,0.47,10,41,51,20,3,12,22,26,91,36,97,0.37,4,21,0.19,27,35,0.77,15,39,54,14,12,5,8,26,103,6,4,0.6,"5-2","1-2",5,6,0.455,"0-5","5-1"
"2015-11-17","TOR","GSW",2015,"YES",43,80,0.54,11,29,0.38,18,27,0.67,9,25,34,31,10,6,20,29,115,37,79,0.47,6,18,0.33,30,39,0.77,12,28,40,18,11,2,18,25,110,12,0,1,"7-0","5-0",7,5,0.583,"3-1","4-4"
"2015-11-18","BKN","CHA",2015,"YES",39,80,0.49,11,25,0.44,27,36,0.75,9,40,49,27,5,8,15,16,116,44,91,0.48,5,15,0.33,18,22,0.82,5,32,37,25,5,4,9,23,111,6,6,0.5,"4-1","2-5",2,10,0.167,"1-3","1-7"
"2015-11-18","CHI","PHX",2015,"NO",37,91,0.41,8,27,0.3,15,21,0.71,14,29,43,16,12,4,12,14,97,41,83,0.49,9,19,0.47,12,14,0.86,11,36,47,24,7,2,19,17,103,6,5,0.545,"5-3","1-2",8,3,0.727,"5-1","3-2"
"2015-11-18","DAL","BOS",2015,"NO",38,92,0.41,8,26,0.31,18,24,0.75,14,29,43,22,12,1,14,28,102,37,72,0.51,7,20,0.35,25,35,0.71,7,32,39,22,7,7,17,22,106,6,5,0.545,"3-4","3-1",8,4,0.667,"3-2","5-2"
"2015-11-18","DEN","SAS",2015,"YES",42,86,0.49,9,18,0.5,16,20,0.8,10,40,50,33,5,13,10,13,109,38,98,0.39,5,15,0.33,17,18,0.94,17,33,50,25,7,5,6,17,98,9,2,0.818,"5-0","4-2",6,6,0.5,"3-2","3-4"
"2015-11-18","IND","PHI",2015,"NO",35,76,0.46,5,25,0.2,10,16,0.62,7,36,43,14,9,8,29,17,85,42,92,0.46,12,27,0.44,16,20,0.8,16,32,48,28,18,8,18,17,112,0,12,0,"0-7","0-5",7,5,0.583,"4-2","3-3"
"2015-11-18","MIN","ORL",2015,"YES",41,110,0.37,9,21,0.43,13,21,0.62,20,34,54,20,10,4,9,21,104,36,85,0.42,4,18,0.22,25,30,0.83,11,46,57,21,4,13,14,23,101,6,6,0.5,"4-2","2-4",5,7,0.417,"0-5","5-2"
"2015-11-18","NOP","OKC",2015,"YES",38,85,0.45,7,17,0.41,27,40,0.68,16,34,50,19,6,4,14,16,110,43,95,0.45,8,32,0.25,9,9,1,10,30,40,21,8,4,11,25,103,7,5,0.583,"5-2","2-3",1,11,0.083,"1-4","0-7"
"2015-11-18","POR","HOU",2015,"YES",32,92,0.35,14,44,0.32,30,35,0.86,13,38,51,22,11,6,17,20,108,35,88,0.4,9,30,0.3,24,29,0.83,10,38,48,18,11,7,19,27,103,5,7,0.417,"3-5","2-2",4,9,0.308,"2-3","2-6"
"2015-11-18","SAC","ATL",2015,"YES",38,89,0.43,9,30,0.3,18,24,0.75,12,33,45,23,9,6,11,15,103,38,86,0.44,5,16,0.31,16,18,0.89,13,39,52,26,7,1,20,22,97,9,5,0.643,"5-3","4-2",4,8,0.333,"4-5","0-3"
"2015-11-18","TOR","UTA",2015,"YES",35,72,0.49,7,22,0.32,16,22,0.73,7,34,41,15,9,5,17,20,93,34,80,0.42,5,20,0.25,16,18,0.89,9,28,37,14,10,4,14,17,89,6,5,0.545,"2-1","4-4",7,6,0.538,"3-1","4-5"
"2015-11-19","GSW","LAC",2015,"NO",44,88,0.5,13,29,0.45,16,24,0.67,9,26,35,21,11,2,10,25,117,38,73,0.52,17,30,0.57,31,36,0.86,8,36,44,31,4,4,19,20,124,6,5,0.545,"5-2","1-3",13,0,1,"7-0","6-0"
"2015-11-19","MIL","CLE",2015,"YES",40,71,0.56,11,24,0.46,24,30,0.8,13,30,43,29,3,2,17,24,115,38,73,0.52,3,8,0.38,21,26,0.81,6,16,22,22,8,2,11,29,100,9,3,0.75,"6-0","3-3",5,7,0.417,"3-3","2-4"
"2015-11-19","SAC","MIA",2015,"YES",42,89,0.47,7,24,0.29,25,33,0.76,12,29,41,25,11,7,7,15,116,43,84,0.51,12,23,0.52,11,20,0.55,9,33,42,25,3,3,18,27,109,7,4,0.636,"6-2","1-2",4,9,0.308,"4-5","0-4"
"2015-11-20","BKN","BOS",2015,"YES",51,87,0.59,10,29,0.34,8,10,0.8,7,34,41,39,10,4,16,19,120,35,89,0.39,8,19,0.42,17,24,0.71,14,30,44,17,10,0,19,13,95,7,5,0.583,"4-4","3-1",2,11,0.154,"1-3","1-8"
"2015-11-20","CHI","GSW",2015,"YES",39,79,0.49,10,29,0.34,18,24,0.75,11,38,49,20,7,6,15,15,106,35,88,0.4,7,22,0.32,17,23,0.74,15,28,43,22,11,2,12,19,94,14,0,1,"8-0","6-0",8,4,0.667,"5-1","3-3"
"2015-11-20","DET","MIN",2015,"NO",33,77,0.43,3,13,0.23,17,25,0.68,6,34,40,17,7,4,17,19,86,40,87,0.46,6,28,0.21,10,13,0.77,8,37,45,13,11,5,14,23,96,5,8,0.385,"0-6","5-2",7,5,0.583,"3-1","4-4"
"2015-11-20","HOU","MEM",2015,"YES",36,85,0.42,8,24,0.33,16,19,0.84,8,39,47,26,16,4,11,30,96,28,74,0.38,6,29,0.21,22,37,0.59,9,40,49,15,11,9,23,23,84,7,6,0.538,"4-2","3-4",5,8,0.385,"3-5","2-3"
"2015-11-20","LAC","POR",2015,"YES",38,90,0.42,8,25,0.32,18,24,0.75,17,38,55,16,8,3,14,17,102,38,86,0.44,7,24,0.29,8,16,0.5,10,32,42,24,6,5,13,24,91,5,9,0.357,"3-3","2-6",6,6,0.5,"5-2","1-4"
"2015-11-20","NYK","OKC",2015,"NO",35,92,0.38,3,29,0.1,17,23,0.74,21,28,49,12,9,4,14,19,90,33,72,0.46,12,20,0.6,15,23,0.65,6,30,36,23,10,5,20,20,93,7,6,0.538,"5-3","2-3",7,6,0.538,"3-4","4-2"
"2015-11-20","PHI","CHA",2015,"YES",40,81,0.49,12,25,0.48,21,22,0.95,5,36,41,25,7,10,11,21,113,32,79,0.41,8,26,0.31,16,22,0.73,9,33,42,21,5,6,17,18,88,7,6,0.538,"5-1","2-5",0,13,0,"0-7","0-6"
"2015-11-20","PHX","DEN",2015,"NO",41,90,0.46,5,24,0.21,20,26,0.77,14,24,38,24,8,4,11,22,107,40,79,0.51,15,27,0.56,19,25,0.76,10,32,42,22,7,7,19,26,114,6,7,0.462,"3-3","3-4",7,5,0.583,"5-3","2-2"
"2015-11-20","SAS","NOP",2015,"YES",40,88,0.45,8,22,0.36,16,17,0.94,7,46,53,26,3,3,9,17,104,34,84,0.4,9,17,0.53,13,16,0.81,5,38,43,22,5,8,8,17,90,2,11,0.154,"2-4","0-7",9,3,0.75,"5-0","4-3"
"2015-11-20","TOR","LAL",2015,"NO",35,77,0.45,8,25,0.32,13,17,0.76,9,32,41,21,8,4,15,18,91,34,78,0.44,15,33,0.45,19,24,0.79,12,29,41,21,7,3,12,15,102,2,10,0.167,"1-4","1-6",8,6,0.571,"3-1","5-5"
"2015-11-20","UTA","DAL",2015,"YES",39,83,0.47,8,28,0.29,16,17,0.94,8,26,34,24,10,5,8,19,102,35,80,0.44,6,20,0.3,17,21,0.81,18,30,48,14,4,2,17,24,93,9,4,0.692,"4-2","5-2",6,6,0.5,"2-1","4-5"
"2015-11-21","ATL","CLE",2015,"YES",41,85,0.48,11,29,0.38,16,19,0.84,11,40,51,27,4,8,14,22,109,32,86,0.37,11,28,0.39,22,25,0.88,12,26,38,22,10,4,12,20,97,10,3,0.769,"7-0","3-3",9,6,0.6,"5-3","4-3"
"2015-11-21","MEM","SAS",2015,"YES",34,72,0.47,7,21,0.33,17,22,0.77,7,33,40,20,7,6,17,20,92,32,74,0.43,1,9,0.11,17,17,1,7,28,35,19,13,2,16,23,82,10,3,0.769,"6-0","4-3",7,7,0.5,"4-2","3-5"
"2015-11-21","MIL","IND",2015,"YES",47,91,0.52,15,30,0.5,14,23,0.61,11,31,42,28,15,5,14,13,123,34,79,0.43,5,17,0.29,13,19,0.68,13,30,43,19,9,5,23,19,86,8,5,0.615,"5-2","3-3",5,8,0.385,"3-3","2-5"
